Title,Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Road,Road Width,Road Type,Posted,Amenities,Area (Sq. Meter),Build Area (Sq. Meter)
"House For Sale In Dhapasi, Kathmandu","Dhapasi, Dhapasi, Kathmandu",Kathmandu,17000000,4,3,3.0,0,East,,553,13 Feet / Blacktopped,13 Feet , Blacktopped,11 months ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",98.56778,
"Land For Sale In Budhanilkantha, Kathmandu","Deuba Chowk, Budhanilkantha, Kathmandu",Kathmandu,3500000,0,0,,0,South East,,271,20 Feet,20 Feet,,11 months ago,[],556.431,
"Land For Sale In Budhanilkantha, Kathmandu","Narayanthan, Budhanilkantha, Kathmandu",Kathmandu,13000000,3,3,2.0,0,South,,427,13 Feet / Blacktopped,13 Feet , Blacktopped,11 months ago,[],101.74738,
"Land For Sale In Nagarkot, Bhaktapur","Nagarkot, Nagarkot, Bhaktapur",Bhaktapur,1500000,0,0,,0,South,,263,20 Feet / Blacktopped,20 Feet , Blacktopped,1 year ago,[],174.87831,
"House For Rent In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,700000,10,10,,30,East,,706,8 Meter,8 Meter,,1 year ago,[],7122.317,
"House For Rent In Mandikatar, Kathmandu","Mandikatar, Mandikatar, Kathmandu",Kathmandu,225000,4,4,4.0,0,West,,290,13 Feet,13 Feet,,1 year ago,[],1017.4739,
"Business For Sale In Madhyapur Thimi, Bhaktapur","Nearby Kathmandu School of Law, Madhyapur Thimi, Bhaktapur",Bhaktapur,1100000,0,0,,0,West,,214,15 Feet / Blacktopped,15 Feet , Blacktopped,1 year ago,[],55.74181,
"House For Sale In Kausaltar, Bhaktapur","Kausaltar, Kausaltar, Bhaktapur",Bhaktapur,19500000,10,0,4.0,0,East,,479,20 Feet / Soil Stabilized,20 Feet , Soil Stabilized,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",111.2862,
"Land For Sale In Jorpati, Kathmandu","Nearby, Vens School, Jorpati, Kathmandu",Kathmandu,2900000,0,0,,0,South,,286,10 Feet / Gravelled,10 Feet , Gravelled,1 year ago,[],111.2862,
"Land For Sale In Balaju, Kathmandu","Bypass, Balaju, Kathmandu",Kathmandu,4500000,0,0,,0,West,,274,16 Feet / Blacktopped,16 Feet , Blacktopped,1 year ago,[],4596.5205,
"Land For Sale In Gokarneshwor, Kathmandu","Nearby, Hanuman Chowk, Gokarneshwor, Kathmandu",Kathmandu,1600000,0,0,,0,South,,183,15 Feet / Soil Stabilized,15 Feet , Soil Stabilized,1 year ago,[],1081.0659,
"Land For Sale In Bhaktapur, Bhaktapur","Chamasing, Bhaktapur, Bhaktapur",Bhaktapur,1000000,0,0,,0,North East,,344,12 Feet / Soil Stabilized,12 Feet , Soil Stabilized,1 year ago,[],476.94086,
"Land For Sale In Chandragiri, Kathmandu","Srijana chowk, Chandragiri, Kathmandu",Kathmandu,1100000,0,0,,0,North,,256,8 Feet / Soil Stabilized,8 Feet , Soil Stabilized,1 year ago,[],445.1448,
"House For Sale In Kamalpokhari, Kathmandu","Kamalpokhari, Kamalpokhari, Kathmandu",Kathmandu,55000000,2,3,,0,North East,,586,0 Feet,0 Feet,,1 year ago,"['Balcony', 'Garden', 'Gym', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",315.87027,315.87027
"Land For Sale In Mahalaxmi Nagarpalika, Lalitpur","Changathali, Mahalaxmi Nagarpalika, Lalitpur",Lalitpur,2250000,0,0,,0,South,,280,13 Feet / Soil Stabilized,13 Feet , Soil Stabilized,1 year ago,[],127.184235,
"Apartment For Sale In Chandol, Kathmandu","Prestige Apartment, Chandol, Kathmandu",Kathmandu,22500000,3,4,,0,North East,,1.3K,20 Feet,20 Feet,,1 year ago,"['Balcony', 'Gym', 'Modular Kitchen', 'Swimming Pool', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply']",165.36737,165.36737
"Apartment For Sale In Panipokhari, Kathmandu","Nearby Japanese Embassy, Panipokhari, Kathmandu",Kathmandu,30000000,3,3,,0,South East,,727,11 Meter,11 Meter,,1 year ago,"['Balcony', 'Gym', 'Swimming Pool', 'TV Cable', 'Drainage', 'Water Supply']",128.20616,128.20616
"Apartment For Sale In Swayambhu, Kathmandu","Bijeshwori, Swayambhu, Kathmandu",Kathmandu,20000000,3,3,,0,East,,596,0 Feet,0 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply']",139.35452,
"Land For Sale In Minbhawan, Kathmandu","Nearby KENNT collage of Technology, Minbhawan, Kathmandu",Kathmandu,6500000,0,0,,0,North,,262,20 Feet / Blacktopped,20 Feet , Blacktopped,1 year ago,[],158.98029,
"Land For Sale In Naya Bazar, Kathmandu","Naya Bazar, Naya Bazar, Kathmandu",Kathmandu,6700000,0,0,,0,South West,,291,12 Feet,12 Feet,,1 year ago,[],381.5527,
"Land For Sale In Gokarneshwor, Kathmandu","Gokarna, Gokarneshwor, Kathmandu",Kathmandu,1000000,0,0,,0,West,,393,20 Feet,20 Feet,,1 year ago,[],2798.053,
"Land For Sale In Pasikot, Kathmandu","Pasikot, Pasikot, Kathmandu",Kathmandu,2500000,0,0,,0,South West,,229,13 Feet,13 Feet,,1 year ago,[],381.5527,
"Land For Sale In Mahalaxmisthan, Lalitpur","Nearby Sobahiti, Mahalaxmisthan, Lalitpur",Lalitpur,2600000,0,0,,0,South,,344,26 Feet,26 Feet,,1 year ago,[],381.5527,
"Land For Sale In Lele, Lalitpur","Lele, Lele, Lalitpur",Lalitpur,250000,0,0,,0,East,,396,20 Feet,20 Feet,,1 year ago,[],4578.6323,
"Land For Sale In Bhaisepati, Lalitpur","Bhaisepati, Bhaisepati, Lalitpur",Lalitpur,2600000,0,0,,0,North,,509,13 Feet / Soil Stabilized,13 Feet , Soil Stabilized,1 year ago,[],158.98029,
"Land For Sale In Chovar, Kathmandu","Chalnakhel, Chovar, Kathmandu",Kathmandu,400000,0,0,,0,South East,,499,13 Feet,13 Feet,,1 year ago,[],1017.4739,
"Land For Sale In Godawari, Lalitpur","Chapagaun, Godawari, Lalitpur",Lalitpur,600000,0,0,,0,East,,318,20 Feet,20 Feet,,1 year ago,[],2034.9478,
"House For Sale In Maligaon, Kathmandu","Maligaon, Maligaon, Kathmandu",Kathmandu,65000000,5,6,,0,North West,,2K,13 Feet,13 Feet,,1 year ago,[],381.5527,
"House For Sale In Makalbari, Kathmandu","Makalbari, Makalbari, Kathmandu",Kathmandu,28000000,6,4,,0,South,,303,13 Feet,13 Feet,,1 year ago,[],206.67438,
"Business For Sale In Chabahil, Kathmandu","Nearby AC Complex, Chabahil, Kathmandu",Kathmandu,500000,0,0,,0,North,,360,13 Feet / Blacktopped,13 Feet , Blacktopped,1 year ago,[],27.870905,
"House For Sale In Sitapaila, Kathmandu","Padma Colony, Sitapaila, Kathmandu",Kathmandu,23000000,4,3,3.0,0,South,,441,20 Feet,20 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",2563.5627,
"House For Sale In Jhamsikhel, Lalitpur","Jhamsikhel, Jhamsikhel, Lalitpur",Lalitpur,35000000,5,4,3.0,0,South,,705,20 Feet,20 Feet,,1 year ago,"['Balcony', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",95.388176,
"Modern House For Sale At Bhaisepati! : House For Sale In Bhaisepati, Lalitpur","27.6845464, Bhaisepati, Lalitpur",Lalitpur,70000000,5,5,3.0,4,South West,,1.1K,13 Feet,13 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank', 'Garage', 'Lawn', 'Fencing', 'Jacuzzi', 'Air Condition', 'Washing Machine', 'Frontyard', 'Garden', 'Microwave', 'Internet', 'Water Well', 'Intercom', 'Solar Water', 'Modular Kitchen', 'Deck', 'Electricity Backup']",317.96057,278.70905
"House For Sale In Dhapasi, Kathmandu","Grande Villa, Dhapasi, Kathmandu",Kathmandu,23500000,3,3,2.0,0,East,,2.6K,20 Feet,20 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",127.184235,
"House For Sale In Budhanilkantha, Kathmandu","CG Hills Housing, Hattigauda, Budhanilkantha, Kathmandu",Kathmandu,80000000,6,7,,4,South East,,814,13 Feet,13 Feet,,1 year ago,[],494.24405,468.99185
"House For Sale In Imadol, Lalitpur","Behind Swimming Pool, Imadol, Lalitpur",Lalitpur,22500000,7,4,3.0,0,South West,,280,13 Feet,13 Feet,,1 year ago,[],104.926994,
"House For Sale In Khumaltar, Lalitpur","Khumaltar, Khumaltar, Lalitpur",Lalitpur,60000000,5,5,3.0,0,South,,372,20 Feet,20 Feet,,1 year ago,"['Balcony', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",317.96057,
"House For Sale In Pokhara, Pokhara","Near Deep Housing Pokhara, Pokhara, Pokhara",Pokhara,170000000,5,8,,0,East,,1.7K,8 Meter,8 Meter,,1 year ago,"['Balcony', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",1017.4739,557.4181
"Business For Sale In Thamel, Kathmandu","Mandala street, Thamel, Kathmandu",Kathmandu,2500000,0,0,,0,South East,,229,0 Feet,0 Feet,,1 year ago,[],18.580603,
"House For Sale In Thulo Bharyang, Kathmandu","Thulobharyang, Thulo Bharyang, Kathmandu",Kathmandu,22700000,5,2,3.0,0,West,,274,12 Feet / Gravelled,12 Feet , Gravelled,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",111.2862,
"House For Sale In Basundhara, Kathmandu","Basundhara, Basundhara, Kathmandu",Kathmandu,19800000,9,0,3.0,0,South East,,316,12 Feet / Gravelled,12 Feet , Gravelled,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",111.2862,
"House For Sale In Raniban, Kathmandu","Raniban, Raniban, Kathmandu",Kathmandu,33500000,7,3,3.0,0,East,,353,14 Feet / Soil Stabilized,14 Feet , Soil Stabilized,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",190.77635,
"Business For Sale In Kapan, Kathmandu","Aakashedhara, Kapan, Kathmandu",Kathmandu,850000,0,0,,0,North,,166,0 Feet,0 Feet,,1 year ago,[],18.580603,
"Business For Sale In Sankhamul, Kathmandu","Nearby Livepool International School., Sankhamul, Kathmandu",Kathmandu,2500000,0,0,,0,North,,213,0 Feet,0 Feet,,1 year ago,[],27.870905,
"House For Sale In Baneshwor, Kathmandu","Buddhanagar, Baneshwor, Kathmandu",Kathmandu,52500000,0,0,3.0,0,West,,408,0 Feet,0 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",158.98029,
"Business For Sale In Dhungedhara, Kathmandu","Near Nursury Chowk, Dhungedhara, Kathmandu",Kathmandu,630000,0,0,,0,South East,,219,0 Feet,0 Feet,,1 year ago,[],23.225754,
"House For Sale In Nakhipot, Lalitpur","Near Kantipur Colony, Nakhipot, Lalitpur",Lalitpur,15100000,0,0,2.0,0,North,,551,0 Feet,0 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Water Supply', 'Water Tank']",101.74738,
"House For Sale In Budhanilkantha, Kathmandu","Budhanilkantha, Budhanilkantha, Kathmandu",Kathmandu,25000000,6,4,3.0,3,West,,305,13 Feet / Soil Stabilized,13 Feet , Soil Stabilized,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",143.08226,
"House For Sale In Sitapaila, Kathmandu","Near Padma Colony, Sitapaila, Kathmandu",Kathmandu,17000000,4,4,3.0,0,North,,802,0 Feet,0 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",98.56778,
"Business For Sale In Imadol, Lalitpur","Nearby Kist Medical Collage, Imadol, Lalitpur",Lalitpur,1700000,0,0,,0,South,,190,0 Feet,0 Feet,,1 year ago,[],111.48362,
"Business For Sale In Jorpati, Kathmandu","Opposite to Jubi Petrol Pump, Jorpati, Kathmandu",Kathmandu,3500000,0,0,,0,South,,288,0 Feet,0 Feet,,1 year ago,[],92.903015,
"House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu",Kathmandu,25500000,5,2,3.0,2,North,,1.1K,0 Feet,0 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",1536.1498,
"Business For Sale In Taukhel, Lalitpur","Nearby KItini High School, Taukhel, Lalitpur",Lalitpur,600000,0,0,,0,South West,,213,0 Feet,0 Feet,,1 year ago,[],18.580603,
"House For Sale In Gongabu, Kathmandu","Ganesthan, Gongabu, Kathmandu",Kathmandu,22500000,0,0,3.0,0,North,,449,0 Feet,0 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",111.2862,
"House For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu",Kathmandu,34500000,10,0,3.0,0,South,,266,6 Meter,6 Meter,,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",133.54344,
"Business For Sale In Gaushala, Kathmandu","Pingalasthan, Gaushala, Kathmandu",Kathmandu,2000000,0,0,,0,North,,207,0 Feet,0 Feet,,1 year ago,[],23.225754,
"Business For Sale In Gokarneshwor, Kathmandu","Nearby Sarbeshwor Mandir, Nayabasti, Gokarneshwor, Kathmandu",Kathmandu,750000,0,0,,0,North,,236,0 Feet,0 Feet,,1 year ago,['Lawn'],18.580603,
"Business For Sale In Naya Bazar, Kathmandu","Khusibu, Naya Bazar, Kathmandu",Kathmandu,300000,0,0,,0,East,,169,0 Feet,0 Feet,,1 year ago,[],13.935452,
"Business For Sale In Samakhusi, Kathmandu","Kapurdhara, Samakhusi, Kathmandu",Kathmandu,550000,0,0,,0,East,,189,0 Feet,0 Feet,,1 year ago,['Water Supply'],23.225754,
"Land For Sale In Basundhara, Kathmandu","Nearby Diyalo Party palace, Basundhara, Kathmandu",Kathmandu,4500000,0,0,,0,North,,224,12 Feet,12 Feet,,1 year ago,[],3608.8525,
"Land For Sale In Kirtipur, Kathmandu","Bhatkeko Pati, Kirtipur, Kathmandu",Kathmandu,2100000,0,0,,0,North West,,266,22 Feet,22 Feet,,1 year ago,[],190.77635,
"Office Space For Rent In Jamal, Kathmandu","Kantipath, Jamal, Kathmandu",Kathmandu,90,0,0,1.0,0,North,,369,42 Feet / Blacktopped,42 Feet , Blacktopped,1 year ago,[],220.92337,
"Land For Sale In Bode, Bhaktapur","Bode, Bode, Bhaktapur",Bhaktapur,2500000,0,0,,0,North,,247,20 Feet,20 Feet,,1 year ago,[],5115.1963,
"Land For Sale In Kalanki, Kathmandu","Dhungeadda, Kalanki, Kathmandu",Kathmandu,4000000,0,0,,0,South,,221,20 Feet,20 Feet,,1 year ago,[],158.98029,
"Land For Sale In Khairahani, Chitwan","Tulsipur, Parsa, Khairahani, Chitwan",Chitwan,143750001250000,0,0,,0,East,,232,10 Feet / Soil Stabilized,10 Feet , Soil Stabilized,1 year ago,[],3758.682,3758.682
"Business For Sale In Kapan, Kathmandu","Nearby Prashanti Chowk., Kapan, Kathmandu",Kathmandu,450000,0,0,,0,East,,207,0 Feet,0 Feet,,1 year ago,[],13.935452,
"Business For Sale In Jorpati, Kathmandu","Namuna Chowk, Jorpati, Kathmandu",Kathmandu,1200000,0,0,,0,South,,240,0 Feet,0 Feet,,1 year ago,[],18.580603,
"Business For Sale In Nepaltar, Kathmandu","Near by Gramin School, Nepaltar, Kathmandu",Kathmandu,400000,0,0,,0,East,,193,0 Feet,0 Feet,,1 year ago,[],27.870905,
"Business For Sale In Maitidevi, Kathmandu","Opposite Citizen Bank, Maitidevi, Kathmandu",Kathmandu,750000,0,0,,0,North,,228,0 Feet,0 Feet,,1 year ago,['Water Supply'],46.451508,
"House For Rent In Sanobharyang, Kathmandu","Sanobharayang, Sanobharyang, Kathmandu",Kathmandu,50000,3,2,,0,West,,703,0 Feet,0 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",127.184235,
"Business For Sale In Balaju, Kathmandu","Bypass Chowk, Balaju, Kathmandu",Kathmandu,3500000,0,0,,0,North,,198,0 Feet,0 Feet,,1 year ago,[],46.451508,
"Business For Sale In Kumaripati, Lalitpur","Opposite to Prabhu Bank, Kumaripati, Lalitpur",Lalitpur,1500000,0,0,,0,West,,220,0 Feet,0 Feet,,1 year ago,['Water Supply'],55.74181,
"Business For Sale In Koteshwor, Kathmandu","Nearby Mahadevsthan Mandir, Koteshwor, Kathmandu",Kathmandu,1300000,0,0,,0,North East,,189,0 Feet,0 Feet,,1 year ago,['Water Supply'],74.32241,
"Business For Sale In Chandragiri, Kathmandu","Chandragiri, Chandragiri, Kathmandu",Kathmandu,600000,0,0,,0,South,,190,0 Feet,0 Feet,,1 year ago,[],13.935452,
"Business For Sale In Ekantakuna, Lalitpur","Nearby Kharibot, Ekantakuna, Lalitpur",Lalitpur,600000,0,0,,0,South East,,169,0 Feet,0 Feet,,1 year ago,[],46.451508,
"Business For Sale In Samakhusi, Kathmandu","Samakhusi, Samakhusi, Kathmandu",Kathmandu,650000,0,0,,0,South,,239,0 Feet,0 Feet,,1 year ago,[],92.903015,
"Business For Lease In Koteshwor, Kathmandu","Koteshwor, Koteshwor, Kathmandu",Kathmandu,1600000,0,0,,0,North,,207,0 Feet,0 Feet,,1 year ago,['Water Supply'],508.73694,
"Business For Sale In Kalanki, Kathmandu","Kalanki, Kalanki, Kathmandu",Kathmandu,450000,0,0,,0,North,,198,0 Feet,0 Feet,,1 year ago,[],46.451508,
"Business For Sale In Kalopul, Kathmandu","Kalopul, Kalopul, Kathmandu",Kathmandu,450000,0,0,,0,South East,,236,0 Feet,0 Feet,,1 year ago,[],111.48362,
"Business For Sale In Pepsicola, Kathmandu","Pepsicola, Pepsicola, Kathmandu",Kathmandu,500000,0,0,,0,South East,,203,0 Feet,0 Feet,,1 year ago,[],18.580603,
"House For Sale In Sukedhara, Kathmandu","Brindaban Colony, Sukedhara, Kathmandu",Kathmandu,52500000,5,4,3.0,4,South,,3.9K,13 Feet / Gravelled,13 Feet , Gravelled,1 year ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",476.94086,
"Land For Sale In Godawari, Lalitpur","Taukhel, Godawari, Lalitpur",Lalitpur,1700000,0,0,,0,South West,,294,20 Feet,20 Feet,,1 year ago,[],158.98029,
"Land For Sale In Kadaghari, Kathmandu","Kadaghari, Kadaghari, Kathmandu",Kathmandu,2100000,0,0,,0,South East,,322,20 Feet,20 Feet,,1 year ago,[],95.388176,
"Business For Sale In Old Baneshwor, Kathmandu","Old Baneshwor, Old Baneshwor, Kathmandu",Kathmandu,6000000,0,0,,0,South,,317,0 Feet,0 Feet,,1 year ago,"['Drainage', 'Water Supply']",139.35452,
"Land For Sale In Lubhu, Lalitpur","Sirutar, Lubhu, Lalitpur, Lubhu, Lalitpur",Lalitpur,5860000,0,0,,0,South West,,512,8 Meter / Gravelled,8 Meter , Gravelled,1 year ago,[],2040.9177,
"Land For Sale In Mahendrapul, Pokhara","Bastolathar, Mahendrapul, Pokhara",Pokhara,1500000,0,0,,0,East,,266,20 Feet,20 Feet,,1 year ago,[],225.7544,
"Flat For Rent In Sukedhara, Kathmandu","Sukedhara, Sukedhara, Kathmandu",Kathmandu,9000,0,0,,0,North,,1.8K,0 Feet,0 Feet,,1 year ago,[],46.451508,
"Flat For Rent In Thamel, Kathmandu","Near Kaldhara, Thamel, Kathmandu",Kathmandu,60000,2,1,,0,South,,386,0 Feet,0 Feet,,1 year ago,"['Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply']",111.48362,
"House For Rent In Sinamangal, Kathmandu","Nearby Bhatkeko pul, Sinamangal, Kathmandu",Kathmandu,150000,0,0,,0,South East,,296,0 Feet,0 Feet,,1 year ago,"['Lawn', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",508.73694,
"Flat For Rent In Dhobighat, Lalitpur","Dhobighat, Dhobighat, Lalitpur",Lalitpur,40000,2,2,,0,South,,438,0 Feet,0 Feet,,1 year ago,"['Modular Kitchen', 'TV Cable', 'Washing Machine', 'Drainage', 'Water Supply', 'Water Tank']",83.61272,
"Flat For Rent In Lazimpat, Kathmandu","Lazimpat., Lazimpat, Kathmandu",Kathmandu,40000,3,1,,0,South West,,628,0 Feet,0 Feet,,1 year ago,[],111.48362,
"Land For Sale In Narephate, Kathmandu","Narephate, Narephate, Kathmandu",Kathmandu,3400000,0,0,,0,North,,263,20 Feet,20 Feet,,1 year ago,[],222.5724,
"Best Price For The Property : Land For Sale In Bharatpur, Chitwan","Baraghare, Bharatpur, Chitwan",Chitwan,605000055,0,0,,0,South,,1K,14 Feet,14 Feet,,1 year ago,[],135.44,
"House For Sale In Balambu, Kathmandu","Nearby Hariyali Basti, Balambu, Kathmandu",Kathmandu,20500000,7,5,,0,South East,,389,14 Feet / Gravelled,14 Feet , Gravelled,1 year ago,"['Balcony', 'Garden', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",158.98029,
"Land For Sale In Chandol, Kathmandu","Chandol, Chandol, Kathmandu",Kathmandu,5700000,0,0,,0,East,,271,24 Feet,24 Feet,,1 year ago,[],2559.5828,
"BRIHAT HOUSING : House For Sale In Bhaisepati, Lalitpur","Khokana Dobato, Bhaisepati, Lalitpur",Lalitpur,39077000,4,4,3.0,1,South,2076.0,5K,16 Feet / Concrete,16 Feet , Concrete,1 year ago,"['Balcony', 'Fencing', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",4085.7935,213.67694
"House For Sale In Khumaltar, Lalitpur","Khumaltar, Khumaltar, Lalitpur",Lalitpur,37500000,6,5,4.0,0,South West,,719,13 Feet,13 Feet,,1 year ago,[],3060.3706,
"Flat For Rent In Pulchowk, Lalitpur","Pulchowk, Pulchowk, Lalitpur",Lalitpur,25000,2,1,,0,North,,437,13 Feet / Gravelled,13 Feet , Gravelled,1 year ago,"['Balcony', 'TV Cable', 'Water Supply']",74.32241,
"House For Sale In Chundevi, Kathmandu","Chundevi, Chundevi, Kathmandu",Kathmandu,31000000,8,3,4.0,1,South West,,385,14 Feet / Gravelled,14 Feet , Gravelled,1 year ago,"['Balcony', 'Garden', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",127.184235,
"House For Sale In Ekantakuna, Lalitpur","Ekantakuna, Ekantakuna, Lalitpur",Lalitpur,27000000,5,3,3.0,0,West,,418,22 Feet / Blacktopped,22 Feet , Blacktopped,1 year ago,"['Wifi', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank']",1538.1398,
"Flat For Rent In Satdobato, Lalitpur","Satdobato, Satdobato, Lalitpur",Lalitpur,22000,2,1,1.0,0,South East,,341,13 Feet / Soil Stabilized,13 Feet , Soil Stabilized,1 year ago,"['TV Cable', 'Water Supply']",190.77635,
"House For Sale In Dhapakhel, Lalitpur","Dhapakhel, Dhapakhel, Lalitpur",Lalitpur,21500000,0,0,3.0,0,South West,,854,10 Feet,10 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",2050.8457,
"House For Sale In Lokanthali, Bhaktapur","Lokanthali, Lokanthali, Bhaktapur",Bhaktapur,25500000,0,0,4.0,0,South West,,333,10 Feet,10 Feet,,1 year ago,"['Balcony', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",158.98029,
"House For Rent In Mulpani, Kathmandu","Green Hill City Housing, Mulpani, Kathmandu",Kathmandu,45000,4,4,,0,North East,,551,6 Meter,6 Meter,,1 year ago,"['Balcony', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",111.2862,
"House For Rent In Old Baneshwor, Kathmandu","Old Baneshwor, Old Baneshwor, Kathmandu",Kathmandu,85000,3,3,,1,South East,,434,12 Feet,12 Feet,,1 year ago,"['Balcony', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",254.36847,
"House For Rent In Dhobighat, Lalitpur","Thado Dhunga, Dhobighat, Lalitpur",Lalitpur,300000,4,4,3.0,3,South East,,356,15 Feet,15 Feet,,1 year ago,"['Garage', 'Balcony', 'Garden', 'TV Cable', 'Wifi', 'Drainage', 'Water Supply', 'Water Tank']",4133.4873,
"House For Rent In Baluwatar, Kathmandu","Baluwatar, Baluwatar, Kathmandu",Kathmandu,380000,11,4,3.0,4,South East,,406,12 Feet,12 Feet,,1 year ago,"['Balcony', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Water Tank']",508.73694,
